,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
5,2020-11-09,104.1,184,-1.9,▼,-5.0,-1.8,-91.0,4789.0,nezha_prime_set
325,2020-11-09,70.3,139,0.5,▲,100.0,0.7,-40.0,42293.0,arcane_energize
20,2020-11-09,96.5,48,-0.2,▼,64.0,-0.2,-36.0,20079.0,mirage_prime_set
27,2020-11-09,94.3,16,0.9,▲,35.0,1.0,-32.0,10705.0,banshee_prime_set
34,2020-11-09,96.9,99,-1.0,▼,-4.0,-1.0,-27.0,2652.0,guandao_prime_set
30,2020-11-09,172.0,59,1.0,▲,29.0,0.6,-26.0,18226.0,volt_prime_set
37,2020-11-09,98.8,43,0.0,-,-4.0,0.0,-25.0,1454.0,zakti_prime_set
146,2020-11-09,57.9,10,-6.6,▼,31.0,-10.2,-25.0,1023.0,prisma_angstrum
8,2020-11-09,193.1,53,-0.5,▼,39.0,-0.3,-23.0,17810.0,rhino_prime_set
290,2020-11-09,83.1,17,-1.8,▼,72.0,-2.1,-23.0,6331.0,primed_flow
