,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
325,2020-11-09,70.3,139,0.5,▲,100.0,0.7,-40.0,42293.0,arcane_energize
12,2020-11-09,34.6,94,0.0,-,-82.0,0.0,38.0,38553.0,ivara_prime_set
9,2020-11-09,45.9,125,-0.4,▼,-17.0,-0.9,4.0,38082.0,mesa_prime_set
25,2020-11-09,32.0,117,0.4,▲,-41.0,1.3,-13.0,34455.0,wukong_prime_set
326,2020-11-09,43.9,67,0.0,-,25.0,0.0,-9.0,27261.0,arcane_grace
31,2020-11-09,32.8,69,-0.3,▼,-37.0,-0.9,2.0,26071.0,atlas_prime_set
19,2020-11-09,173.8,71,0.5,▲,60.0,0.3,-13.0,25210.0,saryn_prime_set
7,2020-11-09,30.7,96,-0.5,▼,-33.0,-1.6,-13.0,25205.0,equinox_prime_set
13,2020-11-09,66.1,80,-0.2,▼,16.0,-0.3,3.0,24887.0,chroma_prime_set
32,2020-11-09,59.5,123,0.0,-,-51.0,0.0,41.0,23227.0,inaros_prime_set
