,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
313,2020-09-04,49.8,298,0.0,-,62.0,0.0,39.0,31986.0,arcane_energize
4,2020-09-04,36.4,179,0.5,▲,-25.0,1.4,-23.0,27479.0,mesa_prime_set
27,2020-09-04,83.3,173,-1.1,▼,-22.0,-1.3,-12.0,15284.0,inaros_prime_set
314,2020-09-04,45.6,153,0.8,▲,27.0,1.8,-8.0,21203.0,arcane_grace
7,2020-09-04,49.6,132,-0.3,▼,-58.0,-0.6,-12.0,32344.0,ivara_prime_set
8,2020-09-04,50.1,129,0.4,▲,-3.0,0.8,11.0,20409.0,chroma_prime_set
14,2020-09-04,150.1,128,-0.1,▼,36.0,-0.1,36.0,19773.0,saryn_prime_set
20,2020-09-04,32.4,126,0.4,▲,-42.0,1.2,36.0,26989.0,wukong_prime_set
24,2020-09-04,117.5,114,1.0,▲,-11.0,0.9,65.0,17453.0,nekros_prime_set
25,2020-09-04,166.4,108,1.4,▲,14.0,0.8,24.0,14017.0,volt_prime_set
