,index,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
0,334,2020-11-07,69.5,76,0.0,-,98.0,0.0,-16.0,41975.0,arcane_energize
1,297,2020-11-07,82.7,51,0.2,▲,97.0,0.2,9.0,9008.0,primed_continuity
2,0,2020-11-07,450.4,18,0.1,▲,95.0,0.0,3.0,8586.0,loki_prime_set
3,81,2020-11-07,193.3,42,1.2,▲,76.0,0.6,6.0,12503.0,kronen_prime_set
4,298,2020-11-07,83.7,31,-1.7,▼,72.0,-2.0,12.0,6274.0,primed_flow
5,481,2020-11-07,45.8,20,-0.2,▼,67.0,-0.4,3.0,4069.0,primed_fever_strike
6,23,2020-11-07,149.1,41,0.2,▲,66.0,0.1,17.0,13409.0,ash_prime_set
7,20,2020-11-07,96.7,69,0.0,-,65.0,0.0,25.0,19947.0,mirage_prime_set
8,371,2020-11-07,49.9,13,1.0,▲,60.0,2.0,0.0,3313.0,primed_cryo_rounds
9,19,2020-11-07,172.5,86,1.0,▲,58.0,0.6,29.0,25055.0,saryn_prime_set
