,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
147,2020-11-07,73.6,52,-17.0,▼,33.0,-18.8,-13.0,978.0,prisma_angstrum
443,2020-11-07,34.1,32,-5.0,▼,-9.0,-12.8,16.0,159.0,primed_expel_corrupted
137,2020-11-07,58.7,49,-7.2,▼,5.0,-10.9,-10.0,867.0,quanta_vandal
442,2020-11-07,64.5,40,-7.0,▼,6.0,-9.8,5.0,245.0,primed_expel_corpus
445,2020-11-07,42.5,34,-4.5,▼,3.0,-9.6,1.0,170.0,primed_expel_infested
444,2020-11-07,43.5,38,-4.5,▼,8.0,-9.4,12.0,181.0,primed_expel_grineer
58,2020-11-07,65.5,22,-6.5,▼,12.0,-9.0,14.0,3079.0,aklex_prime_set
450,2020-11-07,48.7,13,-2.9,▼,45.0,-5.6,4.0,3040.0,primed_target_cracker
278,2020-11-07,46.8,12,-1.5,▼,5.0,-3.1,6.0,2817.0,energy_conversion
107,2020-11-07,32.5,27,-1.0,▼,-35.0,-3.0,-19.0,6940.0,karyst_prime_set
