,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
12,2021-01-04,34.6,62,0.0,-,-81.0,0.0,-31.0,42559.0,ivara_prime_set
33,2021-01-04,39.8,11,-0.1,▼,-79.0,-0.3,-19.0,13272.0,baza_prime_set
59,2021-01-04,53.8,15,0.6,▲,-65.0,1.1,-12.0,10541.0,aksomati_prime_set
32,2021-01-04,59.5,74,0.0,-,-50.0,0.0,6.0,27863.0,inaros_prime_set
6,2021-01-04,30.5,77,0.1,▲,-49.0,0.3,12.0,19311.0,titania_prime_set
106,2021-01-04,46.7,22,0.9,▲,-39.0,2.0,-9.0,7642.0,panthera_prime_set
25,2021-01-04,35.2,100,0.0,-,-36.0,0.0,-17.0,39556.0,wukong_prime_set
7,2021-01-04,35.4,69,-0.2,▼,-33.0,-0.6,-38.0,30040.0,equinox_prime_set
90,2021-01-04,38.8,11,-0.2,▼,-31.0,-0.5,-1.0,6193.0,tekko_prime_set
31,2021-01-04,35.0,43,0.0,-,-29.0,0.0,0.0,28753.0,atlas_prime_set
