,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
397,2020-10-23,94.1,73,-21.0,▼,10.0,-18.2,71.0,859.0,split_flights
150,2020-10-23,79.6,55,-8.7,▼,32.0,-9.9,53.0,909.0,prova_vandal
75,2020-10-23,36.9,22,-1.5,▼,-9.0,-3.9,1.0,3350.0,glaive_prime_set
220,2020-10-23,39.4,21,-1.4,▼,3.0,-3.4,8.0,1872.0,dual_rounds
49,2020-10-23,45.8,21,-1.5,▼,10.0,-3.2,13.0,6401.0,tigris_prime_set
134,2020-10-23,39.2,10,-0.9,▼,-3.0,-2.2,3.0,4255.0,secura_penta
9,2020-10-23,64.1,103,-1.4,▼,14.0,-2.1,22.0,13412.0,ember_prime_set
104,2020-10-23,39.1,23,-0.7,▼,-27.0,-1.8,8.0,6428.0,karyst_prime_set
5,2020-10-23,38.2,70,-0.7,▼,-37.0,-1.8,23.0,13685.0,titania_prime_set
87,2020-10-23,43.6,16,-0.6,▼,-18.0,-1.4,4.0,5142.0,tekko_prime_set
