,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
12,2020-01-31,122.4,35,-14.1,▼,9.0,-10.3,4.0,735.0,nova_prime_set
64,2020-01-31,43.7,15,-1.5,▼,1.0,-3.3,3.0,230.0,galatine_prime_set
38,2020-01-31,31.5,19,-1.0,▼,7.0,-3.1,10.0,296.0,tiberon_prime_set
17,2020-01-31,60.2,37,-1.8,▼,-7.0,-2.9,-5.0,704.0,ash_prime_set
26,2020-01-31,100.3,42,-2.9,▼,-13.0,-2.8,-2.0,790.0,baza_prime_set
25,2020-01-31,51.1,61,-1.3,▼,-4.0,-2.5,-19.0,1457.0,atlas_prime_set
44,2020-01-31,41.6,23,-1.0,▼,4.0,-2.3,5.0,304.0,akjagara_prime_set
20,2020-01-31,94.7,63,-2.1,▼,-9.0,-2.2,16.0,658.0,vauban_prime_set
6,2020-01-31,112.1,131,-2.3,▼,-8.0,-2.0,-4.0,2350.0,ivara_prime_set
68,2020-01-31,63.4,17,-1.3,▼,10.0,-2.0,-6.0,311.0,kronen_prime_set
