,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
13,2020-01-31,126.1,60,2.0,▲,13.0,1.6,27.0,1064.0,saryn_prime_set
18,2020-01-31,40.5,42,0.7,▲,7.0,1.8,24.0,429.0,zephyr_prime_set
23,2020-01-31,180.2,52,0.5,▲,0.0,0.3,19.0,754.0,nekros_prime_set
20,2020-01-31,94.7,63,-2.1,▼,-9.0,-2.2,16.0,658.0,vauban_prime_set
71,2020-01-31,37.3,23,-0.1,▼,-5.0,-0.3,11.0,300.0,ninkondi_prime_set
7,2020-01-31,39.4,61,0.1,▲,-3.0,0.3,11.0,918.0,chroma_prime_set
24,2020-01-31,168.1,40,0.9,▲,5.0,0.5,10.0,685.0,volt_prime_set
38,2020-01-31,31.5,19,-1.0,▼,7.0,-3.1,10.0,296.0,tiberon_prime_set
14,2020-01-31,59.1,43,-0.1,▼,9.0,-0.2,9.0,786.0,mirage_prime_set
39,2020-01-31,63.8,21,-0.4,▼,11.0,-0.6,8.0,382.0,tigris_prime_set
