,datetime,avg_price,volume,day_before,yn_before,lank,day_percent
0,2020-04-28,,1,0.0,-,0.0,0.0
1,2020-05-03,1.8,1,,▲,1.0,
2,2020-05-07,1.7,3,-0.1,▼,0.0,-5.6
3,2020-05-13,1.9,5,0.2,▲,1.0,11.8
4,2020-05-22,1.7,1,-0.2,▼,0.0,-10.5
5,2020-05-27,1.7,1,0.0,-,0.0,0.0
6,2020-05-30,1.7,2,0.0,-,0.0,0.0
7,2020-06-06,1.6,2,-0.1,▼,-1.0,-5.9
8,2020-06-07,1.4,1,-0.2,▼,-2.0,-12.5
9,2020-06-09,1.4,2,0.0,-,-2.0,0.0
10,2020-06-13,1.0,2,-0.4,▼,-3.0,-28.6
11,2020-06-22,2.4,1,1.4,▲,-2.0,140.0
12,2020-07-03,2.4,2,0.0,-,-2.0,0.0
13,2020-07-04,2.4,6,0.0,-,-2.0,0.0
14,2020-07-06,2.4,1,0.0,-,-2.0,0.0
15,2020-07-12,2.4,1,0.0,-,-2.0,0.0
16,2020-07-15,1.0,1,-1.4,▼,-3.0,-58.3
17,2020-07-22,1.6,3,0.6,▲,-2.0,60.0
18,2020-07-25,1.8,1,0.2,▲,-1.0,12.5
19,2020-07-26,3.2,1,1.4,▲,0.0,77.8
20,2020-08-05,5.2,1,2.0,▲,1.0,62.5
