,index,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
0,18,2020-07-15,129.7,40,1.6,▲,55.0,1.2,-26.0,8246.0,ash_prime_set
1,72,2020-07-15,148.6,67,0.6,▲,55.0,0.4,-3.0,6154.0,kronen_prime_set
2,0,2020-07-15,340.2,31,0.9,▲,49.0,0.3,0.0,5452.0,loki_prime_set
3,195,2020-07-15,65.4,49,-7.9,▼,46.0,-10.8,13.0,4069.0,primed_continuity
4,14,2020-07-15,150.0,110,0.2,▲,41.0,0.1,16.0,15041.0,saryn_prime_set
5,62,2020-07-15,83.4,10,-0.4,▼,40.0,-0.5,3.0,1417.0,ankyros_prime_set
6,6,2020-07-15,71.5,53,0.0,-,39.0,0.0,-1.0,11472.0,limbo_prime_set
7,236,2020-07-15,35.4,150,0.4,▲,36.0,1.1,15.0,21870.0,arcane_energize
8,15,2020-07-15,73.4,102,-0.2,▼,35.0,-0.3,54.0,11883.0,mirage_prime_set
9,10,2020-07-15,179.2,47,0.0,-,34.0,0.0,12.0,6328.0,frost_prime_set
