,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
7,2020-06-04,35.8,58,-0.3,▼,-12.0,-0.8,-88.0,12211.0,chroma_prime_set
25,2020-06-04,31.7,64,0.0,-,-26.0,0.0,-25.0,13575.0,atlas_prime_set
2,2020-06-04,161.9,38,1.0,▲,16.0,0.6,-19.0,9090.0,rhino_prime_set
12,2020-06-04,78.1,85,-0.9,▼,27.0,-1.1,-14.0,8402.0,nova_prime_set
5,2020-06-04,71.3,32,0.8,▲,33.0,1.1,-13.0,9547.0,limbo_prime_set
6,2020-06-04,51.9,117,0.0,-,-45.0,0.0,-12.0,20743.0,ivara_prime_set
57,2020-06-04,37.9,27,-0.1,▼,-7.0,-0.3,-12.0,2940.0,vasto_prime_set
238,2020-06-04,45.6,21,1.2,▲,6.0,2.7,-11.0,2949.0,exodia_contagion
20,2020-06-04,170.4,25,0.0,-,40.0,0.0,-10.0,6591.0,vauban_prime_set
16,2020-06-04,130.9,31,2.0,▲,20.0,1.6,-10.0,5389.0,mag_prime_set
