,index,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
0,68,2020-06-04,143.2,46,1.5,▲,49.0,1.1,15.0,4475.0,kronen_prime_set
1,17,2020-06-04,122.1,39,1.9,▲,44.0,1.6,1.0,6528.0,ash_prime_set
2,20,2020-06-04,170.4,25,0.0,-,40.0,0.0,-10.0,6591.0,vauban_prime_set
3,13,2020-06-04,149.8,87,0.0,-,39.0,0.0,9.0,11942.0,saryn_prime_set
4,182,2020-06-04,88.9,24,-0.9,▼,38.0,-1.0,4.0,2941.0,primed_continuity
5,4,2020-06-04,167.0,52,2.0,▲,37.0,1.2,21.0,6187.0,ember_prime_set
6,9,2020-06-04,179.2,34,0.0,-,36.0,0.0,10.0,5072.0,frost_prime_set
7,14,2020-06-04,76.3,55,-0.1,▼,36.0,-0.1,-5.0,9336.0,mirage_prime_set
8,24,2020-06-04,199.3,37,0.1,▲,33.0,0.1,6.0,8037.0,volt_prime_set
9,0,2020-06-04,306.1,28,3.3,▲,33.0,1.1,12.0,4375.0,loki_prime_set
