,index,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
0,279,2020-09-16,65.6,49,1.5,▲,76.0,2.3,-20.0,7322.0,primed_continuity
1,318,2020-09-16,52.5,84,0.5,▲,70.0,1.0,-37.0,34146.0,arcane_energize
2,78,2020-09-16,170.9,51,0.7,▲,63.0,0.4,-7.0,10186.0,kronen_prime_set
3,0,2020-09-16,351.9,36,0.0,-,61.0,0.0,-1.0,7423.0,loki_prime_set
4,22,2020-09-16,139.4,37,0.5,▲,56.0,0.4,-4.0,11635.0,ash_prime_set
5,280,2020-09-16,65.8,33,1.6,▲,53.0,2.5,14.0,4851.0,primed_flow
6,164,2020-09-16,35.9,12,-1.0,▼,51.0,-2.7,5.0,1441.0,sprint_boost
7,476,2020-09-16,98.6,26,1.5,▲,47.0,1.5,-1.0,2954.0,primed_fever_strike
8,102,2020-09-16,56.9,19,1.1,▲,46.0,2.0,-6.0,5784.0,imperator_vandal_set
9,80,2020-09-16,91.7,53,0.5,▲,45.0,0.5,5.0,8805.0,nikana_prime_set
