,index,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
0,68,2020-03-24,123.9,30,0.4,▲,27.0,0.3,-37.0,1660.0,kronen_prime_set
1,14,2020-03-24,69.8,65,0.2,▲,27.0,0.3,-18.0,3929.0,mirage_prime_set
2,24,2020-03-24,191.3,52,0.3,▲,26.0,0.2,-4.0,3434.0,volt_prime_set
3,18,2020-03-24,51.4,33,1.8,▲,26.0,3.6,-6.0,2247.0,zephyr_prime_set
4,12,2020-03-24,139.0,97,-0.4,▼,26.0,-0.3,47.0,3121.0,nova_prime_set
5,13,2020-03-24,137.7,94,-0.1,▼,24.0,-0.1,14.0,5305.0,saryn_prime_set
6,10,2020-03-24,123.5,59,0.5,▲,22.0,0.4,-7.0,3472.0,trinity_prime_set
7,9,2020-03-24,166.0,31,-0.5,▼,20.0,-0.3,5.0,2160.0,frost_prime_set
8,4,2020-03-24,148.8,24,0.4,▲,19.0,0.3,-14.0,2564.0,ember_prime_set
9,59,2020-03-24,42.0,15,1.5,▲,19.0,3.7,6.0,1270.0,dakra_prime_set
