,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
5,2020-11-13,94.2,193,-4.0,▼,-9.0,-4.1,49.0,5407.0,nezha_prime_set
329,2020-11-13,42.6,100,-0.6,▼,21.0,-1.4,35.0,27597.0,arcane_grace
170,2020-11-13,34.4,38,0.5,▲,4.0,1.5,29.0,8471.0,growing_power
328,2020-11-13,73.4,170,0.4,▲,104.0,0.5,27.0,42882.0,arcane_energize
31,2020-11-13,32.9,54,0.0,-,-37.0,0.0,18.0,26285.0,atlas_prime_set
76,2020-11-13,36.8,27,-1.9,▼,29.0,-4.9,16.0,5719.0,fragor_prime_set
15,2020-11-13,61.1,77,0.6,▲,-10.0,1.0,15.0,12214.0,frost_prime_set
19,2020-11-13,173.0,66,-0.1,▼,58.0,-0.1,13.0,25448.0,saryn_prime_set
18,2020-11-13,70.6,53,0.7,▲,23.0,1.0,13.0,20312.0,nova_prime_set
12,2020-11-13,33.6,78,-0.3,▼,-86.0,-0.9,12.0,38867.0,ivara_prime_set
