,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
326,2020-11-23,80.8,81,-0.1,▼,100.0,-0.1,-61.0,43992.0,arcane_energize
12,2020-11-23,32.1,82,-0.3,▼,-87.0,-0.9,-6.0,39638.0,ivara_prime_set
9,2020-11-23,49.7,90,0.0,-,-13.0,0.0,21.0,39412.0,mesa_prime_set
25,2020-11-23,31.1,97,-0.3,▼,-43.0,-1.0,-15.0,35673.0,wukong_prime_set
327,2020-11-23,40.5,43,-0.4,▼,21.0,-1.0,-68.0,28239.0,arcane_grace
31,2020-11-23,33.7,44,-0.1,▼,-35.0,-0.3,-7.0,26745.0,atlas_prime_set
7,2020-11-23,33.8,111,1.4,▲,-30.0,4.3,25.0,26578.0,equinox_prime_set
19,2020-11-23,173.8,56,-0.2,▼,60.0,-0.1,-13.0,26012.0,saryn_prime_set
13,2020-11-23,67.1,58,-0.9,▼,18.0,-1.3,19.0,25535.0,chroma_prime_set
32,2020-11-23,55.7,75,0.2,▲,-54.0,0.4,-57.0,24404.0,inaros_prime_set
