,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
225,2020-08-12,44.5,115,0.3,▲,53.0,0.7,-95.0,27114.0,arcane_energize
25,2020-08-12,160.4,42,0.0,-,7.0,0.0,-40.0,12187.0,volt_prime_set
84,2020-08-12,72.3,37,0.5,▲,12.0,0.7,-39.0,11631.0,shedu_set
16,2020-08-12,93.2,27,0.3,▲,30.0,0.3,-34.0,9649.0,valkyr_prime_set
26,2020-08-12,34.8,80,-0.1,▼,-26.0,-0.3,-25.0,19323.0,atlas_prime_set
329,2020-08-12,59.5,18,0.9,▲,15.0,1.5,-23.0,1921.0,jolt
13,2020-08-12,64.0,73,-0.4,▼,24.0,-0.6,-19.0,13263.0,nova_prime_set
10,2020-08-12,173.6,27,0.0,-,24.0,0.0,-17.0,7275.0,frost_prime_set
261,2020-08-12,43.7,19,-0.8,▼,8.0,-1.8,-15.0,3093.0,hammer_shot
9,2020-08-12,102.8,26,0.0,-,21.0,0.0,-15.0,6558.0,nyx_prime_set
