,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
80,2020-03-26,102.2,154,-8.3,▼,-3.0,-7.5,3.0,2710.0,shedu_set
39,2020-03-26,31.5,19,-2.2,▼,-10.0,-6.5,-1.0,1658.0,tigris_prime_set
112,2020-03-26,35.8,15,-2.1,▼,6.0,-5.5,0.0,841.0,rakta_dark_dagger
117,2020-03-26,34.4,13,-1.5,▼,0.0,-4.2,3.0,469.0,secura_lecta
107,2020-03-26,30.5,11,-1.3,▼,-1.0,-4.1,5.0,303.0,telos_akbolto
97,2020-03-26,31.9,12,-1.1,▼,-1.0,-3.3,3.0,446.0,synoid_simulor
77,2020-03-26,77.8,17,-2.0,▼,0.0,-2.5,6.0,1102.0,tekko_prime_set
19,2020-03-26,51.3,108,-1.0,▼,-11.0,-1.9,18.0,7028.0,wukong_prime_set
139,2020-03-26,31.3,34,-0.5,▼,0.0,-1.6,2.0,66.0,steel_charge
70,2020-03-26,68.5,33,-1.0,▼,14.0,-1.4,9.0,2040.0,nikana_prime_set
