,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
177,2020-03-26,43.1,34,1.8,▲,2.0,4.4,7.0,61.0,primed_continuity
148,2020-03-26,34.1,38,1.2,▲,2.0,3.6,-34.0,110.0,augur_secrets
59,2020-03-26,43.0,25,1.5,▲,19.0,3.6,15.0,1305.0,dakra_prime_set
3,2020-03-26,47.2,141,1.4,▲,-7.0,3.1,79.0,5823.0,mesa_prime_set
28,2020-03-26,46.4,15,1.4,▲,-2.0,3.1,1.0,837.0,boltor_prime_set
74,2020-03-26,30.1,93,0.8,▲,2.0,2.7,27.0,3526.0,redeemer_prime_set
12,2020-03-26,143.2,106,2.4,▲,28.0,1.7,-19.0,3352.0,nova_prime_set
5,2020-03-26,55.9,126,0.9,▲,12.0,1.6,-1.0,4308.0,limbo_prime_set
40,2020-03-26,69.7,18,1.0,▲,-7.0,1.5,-1.0,1546.0,vectis_prime_set
114,2020-03-26,32.0,10,0.4,▲,0.0,1.3,6.0,404.0,synoid_heliocor
