,index,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
153,153,2020-06-14,327.3,33,0.0,-,42.0,0.0,12.0,4662.0,loki_prime_set
153,153,2020-06-14,31.3,106,-1.5,▼,-20.0,-4.6,38.0,12851.0,equinox_prime_set
153,153,2020-06-14,160.8,67,-1.0,▼,14.0,-0.6,11.0,9678.0,rhino_prime_set
153,153,2020-06-14,38.2,90,0.0,-,-24.0,0.0,-20.0,16043.0,mesa_prime_set
153,153,2020-06-14,169.5,47,-0.6,▼,38.0,-0.4,7.0,6633.0,ember_prime_set
153,153,2020-06-14,67.5,61,-1.0,▼,28.0,-1.5,11.0,10069.0,limbo_prime_set
153,153,2020-06-14,49.8,145,0.0,-,-48.0,0.0,36.0,21810.0,ivara_prime_set
153,153,2020-06-14,33.2,143,0.3,▲,-19.0,0.9,69.0,13250.0,chroma_prime_set
153,153,2020-06-14,91.0,42,-0.5,▼,11.0,-0.5,12.0,4702.0,nyx_prime_set
153,153,2020-06-14,185.0,32,0.5,▲,43.0,0.3,7.0,5387.0,frost_prime_set
153,153,2020-06-14,43.5,76,-0.9,▼,-7.0,-2.0,32.0,8548.0,trinity_prime_set
153,153,2020-06-14,92.0,43,-0.9,▼,6.0,-1.0,-1.0,8183.0,hydroid_prime_set
153,153,2020-06-14,63.9,73,-0.9,▼,17.0,-1.4,-14.0,9097.0,nova_prime_set
153,153,2020-06-14,146.1,95,-1.3,▼,34.0,-0.9,-1.0,12782.0,saryn_prime_set
153,153,2020-06-14,72.0,72,-0.2,▼,32.0,-0.3,1.0,10049.0,mirage_prime_set
153,153,2020-06-14,93.2,48,-0.5,▼,27.0,-0.5,-13.0,7012.0,valkyr_prime_set
153,153,2020-06-14,128.8,35,-2.3,▼,21.0,-1.8,5.0,5708.0,mag_prime_set
153,153,2020-06-14,120.2,65,-1.6,▼,45.0,-1.3,20.0,6966.0,ash_prime_set
153,153,2020-06-14,57.8,35,0.1,▲,32.0,0.2,7.0,5468.0,zephyr_prime_set
153,153,2020-06-14,33.5,119,-3.0,▼,-38.0,-8.2,-22.0,16652.0,wukong_prime_set
153,153,2020-06-14,165.8,58,0.0,-,36.0,0.0,12.0,7037.0,vauban_prime_set
153,153,2020-06-14,85.7,57,0.0,-,13.0,0.0,23.0,5372.0,banshee_prime_set
153,153,2020-06-14,43.5,41,-0.2,▼,-23.0,-0.5,2.0,6368.0,oberon_prime_set
153,153,2020-06-14,84.9,104,-0.2,▼,-46.0,-0.2,0.0,11690.0,nekros_prime_set
153,153,2020-06-14,195.8,64,-1.3,▼,24.0,-0.7,20.0,8455.0,volt_prime_set
153,153,2020-06-14,27.9,97,-0.7,▼,-29.0,-2.4,7.0,14409.0,atlas_prime_set
153,153,2020-06-14,49.6,39,-1.6,▼,-43.0,-3.1,9.0,6895.0,baza_prime_set
153,153,2020-06-14,67.4,10,-0.6,▼,10.0,-0.9,-7.0,1898.0,boar_prime_set
153,153,2020-06-14,47.8,8,0.0,-,-8.0,0.0,-3.0,1884.0,boltor_prime_set
153,153,2020-06-14,7.5,11,-0.1,▼,2.0,-1.3,-3.0,3259.0,braton_prime_set
