,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
223,2020-06-14,30.1,232,0.1,▲,21.0,0.3,135.0,17999.0,arcane_energize
7,2020-06-14,33.2,143,0.3,▲,-19.0,0.9,69.0,13250.0,chroma_prime_set
224,2020-06-14,31.4,102,-0.8,▼,14.0,-2.5,39.0,11081.0,arcane_grace
1,2020-06-14,31.3,106,-1.5,▼,-20.0,-4.6,38.0,12851.0,equinox_prime_set
80,2020-06-14,39.2,80,0.3,▲,-14.0,0.8,37.0,8801.0,shedu_set
6,2020-06-14,49.8,145,0.0,-,-48.0,0.0,36.0,21810.0,ivara_prime_set
10,2020-06-14,43.5,76,-0.9,▼,-7.0,-2.0,32.0,8548.0,trinity_prime_set
47,2020-06-14,91.2,32,-0.9,▼,9.0,-1.0,26.0,2275.0,akstiletto_prime_set
98,2020-06-14,33.8,31,0.0,-,-1.0,0.0,23.0,1646.0,secura_penta
21,2020-06-14,85.7,57,0.0,-,13.0,0.0,23.0,5372.0,banshee_prime_set
