,index,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
0,68,2020-06-14,142.5,52,-1.6,▼,48.0,-1.1,9.0,4880.0,kronen_prime_set
1,17,2020-06-14,120.2,65,-1.6,▼,45.0,-1.3,20.0,6966.0,ash_prime_set
2,9,2020-06-14,185.0,32,0.5,▲,43.0,0.3,7.0,5387.0,frost_prime_set
3,0,2020-06-14,327.3,33,0.0,-,42.0,0.0,12.0,4662.0,loki_prime_set
4,184,2020-06-14,90.9,41,-0.7,▼,42.0,-0.8,-2.0,3277.0,primed_continuity
5,58,2020-06-14,83.8,10,-2.2,▼,40.0,-2.6,4.0,1188.0,ankyros_prime_set
6,4,2020-06-14,169.5,47,-0.6,▼,38.0,-0.4,7.0,6633.0,ember_prime_set
7,20,2020-06-14,165.8,58,0.0,-,36.0,0.0,12.0,7037.0,vauban_prime_set
8,13,2020-06-14,146.1,95,-1.3,▼,34.0,-0.9,-1.0,12782.0,saryn_prime_set
9,14,2020-06-14,72.0,72,-0.2,▼,32.0,-0.3,1.0,10049.0,mirage_prime_set
