,index,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
0,12,2020-05-18,161.0,54,1.4,▲,42.0,0.9,-13.0,7060.0,nova_prime_set
1,68,2020-05-18,130.8,30,1.0,▲,41.0,0.8,-22.0,3765.0,kronen_prime_set
2,17,2020-05-18,118.6,48,1.1,▲,39.0,0.9,-27.0,5724.0,ash_prime_set
3,13,2020-05-18,148.6,64,-0.2,▼,35.0,-0.1,-13.0,10615.0,saryn_prime_set
4,14,2020-05-18,71.1,54,-0.4,▼,34.0,-0.6,-42.0,8137.0,mirage_prime_set
5,182,2020-05-18,84.3,32,2.1,▲,33.0,2.6,-14.0,2353.0,primed_continuity
6,20,2020-05-18,167.0,41,1.0,▲,33.0,0.6,-11.0,5791.0,vauban_prime_set
7,18,2020-05-18,57.3,27,1.0,▲,33.0,1.8,-21.0,4601.0,zephyr_prime_set
8,9,2020-05-18,173.7,37,0.0,-,30.0,0.0,1.0,4490.0,frost_prime_set
9,183,2020-05-18,73.8,24,-0.1,▼,29.0,-0.1,-1.0,1671.0,primed_flow
