,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
73,2020-05-18,94.7,67,0.8,▲,9.0,0.9,33.0,3647.0,reaper_prime_set
23,2020-05-18,78.4,102,-0.5,▼,-42.0,-0.6,24.0,9031.0,nekros_prime_set
80,2020-05-18,32.3,60,4.7,▲,-24.0,17.0,9.0,7298.0,shedu_set
109,2020-05-18,67.0,12,1.0,▲,14.0,1.5,8.0,491.0,prisma_twin_gremlins
163,2020-05-18,48.7,22,0.5,▲,1.0,1.0,6.0,806.0,energy_conversion
261,2020-05-18,76.8,27,-1.5,▼,21.0,-1.9,6.0,796.0,primed_cryo_rounds
339,2020-05-18,88.8,18,1.3,▲,2.0,1.5,6.0,415.0,primed_pistol_gambit
48,2020-05-18,116.8,23,1.7,▲,12.0,1.5,5.0,1017.0,akvasto_prime_set
144,2020-05-18,31.3,12,0.1,▲,17.0,0.3,4.0,541.0,sprint_boost
247,2020-05-18,115.3,18,3.5,▲,3.0,3.1,3.0,516.0,argon_scope
