,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
11,2020-10-21,42.7,68,4.0,▲,-76.0,10.3,2.0,37028.0,ivara_prime_set
134,2020-10-21,39.3,10,1.1,▲,-3.0,2.9,-7.0,4238.0,secura_penta
24,2020-10-21,35.8,54,0.9,▲,-32.0,2.6,-44.0,32542.0,wukong_prime_set
423,2020-10-21,41.9,12,1.0,▲,40.0,2.4,-9.0,2828.0,primed_target_cracker
422,2020-10-21,80.3,13,1.8,▲,31.0,2.3,-16.0,3244.0,primed_pistol_gambit
54,2020-10-21,41.4,15,0.9,▲,-2.0,2.2,-10.0,6834.0,akjagara_prime_set
345,2020-10-21,49.0,11,1.0,▲,9.0,2.1,-7.0,4627.0,hammer_shot
165,2020-10-21,30.5,22,0.5,▲,1.0,1.7,2.0,7941.0,growing_power
499,2020-10-21,33.0,11,0.5,▲,-1.0,1.5,-2.0,4291.0,tempo_royale
348,2020-10-21,56.1,15,0.8,▲,23.0,1.4,-1.0,5241.0,high_voltage
