,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
11,2020-10-21,42.7,68,4.0,▲,-76.0,10.3,2.0,37028.0,ivara_prime_set
32,2020-10-21,47.5,23,-0.3,▼,-62.0,-0.6,5.0,11568.0,baza_prime_set
56,2020-10-21,73.6,13,-0.5,▼,-47.0,-0.7,-12.0,9030.0,aksomati_prime_set
5,2020-10-21,38.9,43,-0.1,▼,-36.0,-0.3,-8.0,13568.0,titania_prime_set
31,2020-10-21,71.5,97,-1.9,▼,-34.0,-2.6,24.0,21315.0,inaros_prime_set
103,2020-10-21,56.8,21,-2.4,▼,-34.0,-4.1,9.0,5724.0,panthera_prime_set
24,2020-10-21,35.8,54,0.9,▲,-32.0,2.6,-44.0,32542.0,wukong_prime_set
30,2020-10-21,34.5,37,-0.4,▼,-30.0,-1.1,-20.0,25021.0,atlas_prime_set
15,2020-10-21,40.0,46,0.0,-,-30.0,0.0,-10.0,17420.0,trinity_prime_set
104,2020-10-21,39.8,24,0.0,-,-26.0,0.0,-10.0,6390.0,karyst_prime_set
