,index,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
0,68,2020-06-22,141.3,36,1.0,▲,48.0,0.7,-21.0,5245.0,kronen_prime_set
1,183,2020-06-22,92.1,25,0.9,▲,43.0,1.0,-5.0,3496.0,primed_continuity
2,17,2020-06-22,116.8,36,-0.4,▼,42.0,-0.3,-11.0,7302.0,ash_prime_set
3,4,2020-06-22,169.0,37,0.0,-,37.0,0.0,-3.0,6973.0,ember_prime_set
4,9,2020-06-22,179.0,31,-0.3,▼,36.0,-0.2,-10.0,5672.0,frost_prime_set
5,0,2020-06-22,318.7,31,-0.6,▼,36.0,-0.2,9.0,4888.0,loki_prime_set
6,13,2020-06-22,144.3,57,0.2,▲,33.0,0.1,-39.0,13469.0,saryn_prime_set
7,14,2020-06-22,70.1,67,-0.5,▼,31.0,-0.7,17.0,10533.0,mirage_prime_set
8,20,2020-06-22,161.0,41,0.0,-,31.0,0.0,-3.0,7386.0,vauban_prime_set
9,18,2020-06-22,58.8,25,-0.2,▼,31.0,-0.3,-10.0,5725.0,zephyr_prime_set
