,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
387,2020-11-15,35.2,11,4.2,▲,-11.0,13.5,0.0,3034.0,shell_shock
133,2020-11-15,30.7,10,2.7,▲,5.0,9.6,-3.0,3815.0,vaykor_hek
96,2020-11-15,55.8,11,4.4,▲,3.0,8.6,4.0,1257.0,karak_wraith_set
143,2020-11-15,32.8,10,2.5,▲,14.0,8.3,0.0,2303.0,rakta_ballistica
104,2020-11-15,44.7,45,3.2,▲,55.0,7.7,-4.0,6930.0,imperator_vandal_set
88,2020-11-15,71.7,14,3.0,▲,33.0,4.4,0.0,3711.0,scindo_prime_set
157,2020-11-15,36.4,11,1.5,▲,5.0,4.3,-2.0,3041.0,synoid_heliocor
412,2020-11-15,63.0,11,1.9,▲,47.0,3.1,-3.0,4425.0,jolt
149,2020-11-15,33.6,14,0.9,▲,4.0,2.8,-3.0,3084.0,sancti_castanas
351,2020-11-15,61.1,17,1.5,▲,24.0,2.5,7.0,5607.0,high_voltage
