,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
37,2020-11-15,80.1,53,-2.6,▼,-10.0,-3.1,-24.0,1800.0,zakti_prime_set
507,2020-11-15,37.1,10,-1.0,▼,5.0,-2.6,-6.0,4777.0,tempo_royale
33,2020-11-15,41.7,13,-1.1,▼,-70.0,-2.6,-17.0,12179.0,baza_prime_set
160,2020-11-15,38.5,18,-1.0,▼,4.0,-2.5,8.0,3226.0,secura_lecta
5,2020-11-15,89.7,199,-1.9,▼,-11.0,-2.1,25.0,5780.0,nezha_prime_set
51,2020-11-15,55.4,16,-1.2,▼,35.0,-2.1,5.0,5216.0,tiberon_prime_set
62,2020-11-15,43.5,21,-0.9,▼,22.0,-2.0,6.0,4214.0,ballistica_prime_set
158,2020-11-15,35.8,16,-0.7,▼,-14.0,-1.9,3.0,3192.0,sancti_magistar
34,2020-11-15,86.8,86,-1.5,▼,-9.0,-1.7,-31.0,3221.0,guandao_prime_set
132,2020-11-15,32.3,15,-0.5,▼,13.0,-1.5,1.0,3430.0,sancti_tigris
