,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
12,2020-11-15,34.2,107,0.6,▲,-85.0,1.8,63.0,39018.0,ivara_prime_set
33,2020-11-15,41.7,13,-1.1,▼,-70.0,-2.6,-17.0,12179.0,baza_prime_set
59,2020-11-15,54.5,20,0.0,-,-63.0,0.0,-3.0,9579.0,aksomati_prime_set
32,2020-11-15,59.8,103,0.1,▲,-49.0,0.2,39.0,23713.0,inaros_prime_set
6,2020-11-15,31.7,52,0.0,-,-49.0,0.0,-51.0,15691.0,titania_prime_set
105,2020-11-15,53.6,24,-0.7,▼,-39.0,-1.3,-6.0,6456.0,panthera_prime_set
25,2020-11-15,34.3,55,0.2,▲,-36.0,0.6,-48.0,34970.0,wukong_prime_set
31,2020-11-15,33.5,34,0.3,▲,-35.0,0.9,-19.0,26372.0,atlas_prime_set
7,2020-11-15,31.7,104,0.5,▲,-31.0,1.6,-18.0,25826.0,equinox_prime_set
39,2020-11-15,41.3,26,0.2,▲,-27.0,0.5,-10.0,6816.0,corinth_prime_set
