,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
12,2020-11-25,33.1,68,0.5,▲,-85.0,1.5,-31.0,39805.0,ivara_prime_set
33,2020-11-25,36.6,22,-0.5,▼,-77.0,-1.3,-3.0,12421.0,baza_prime_set
59,2020-11-25,46.8,11,-0.3,▼,-71.0,-0.6,-17.0,9777.0,aksomati_prime_set
32,2020-11-25,56.5,70,0.8,▲,-53.0,1.4,-18.0,24562.0,inaros_prime_set
6,2020-11-25,31.6,75,0.0,-,-49.0,0.0,-17.0,16432.0,titania_prime_set
106,2020-11-25,40.6,31,-1.0,▼,-47.0,-2.4,8.0,6727.0,panthera_prime_set
25,2020-11-25,31.9,58,0.4,▲,-41.0,1.3,-2.0,35791.0,wukong_prime_set
31,2020-11-25,33.7,57,-0.7,▼,-35.0,-2.0,19.0,26840.0,atlas_prime_set
39,2020-11-25,37.2,33,0.1,▲,-33.0,0.3,0.0,7126.0,corinth_prime_set
7,2020-11-25,33.7,85,0.2,▲,-30.0,0.6,5.0,26743.0,equinox_prime_set
