,datetime,avg_price,volume,day_before,yn_before,lank,day_percent
0,2020-01-13,20.1,21,0.0,-,0.0,0.0
1,2020-01-14,21.6,32,1.5,▲,1.0,7.5
2,2020-01-15,20.1,24,-1.5,▼,0.0,-6.9
3,2020-01-16,20.3,15,0.2,▲,1.0,1.0
4,2020-01-17,20.4,42,0.1,▲,2.0,0.5
5,2020-01-18,20.5,19,0.1,▲,3.0,0.5
6,2020-01-19,19.2,12,-1.3,▼,2.0,-6.3
7,2020-01-20,19.2,17,0.0,-,2.0,0.0
8,2020-01-21,19.2,18,0.0,-,2.0,0.0
9,2020-01-22,19.3,15,0.1,▲,3.0,0.5
10,2020-01-23,19.3,18,0.0,-,3.0,0.0
11,2020-01-24,19.4,17,0.1,▲,4.0,0.5
12,2020-01-25,19.1,34,-0.3,▼,3.0,-1.5
13,2020-01-26,19.4,26,0.3,▲,4.0,1.6
14,2020-01-27,19.5,12,0.1,▲,5.0,0.5
15,2020-01-28,21.1,27,1.6,▲,6.0,8.2
16,2020-01-29,20.6,27,-0.5,▼,5.0,-2.4
17,2020-01-30,21.8,20,1.2,▲,6.0,5.8
18,2020-01-31,21.4,23,-0.4,▼,5.0,-1.8
19,2020-02-01,21.9,38,0.5,▲,6.0,2.3
20,2020-02-02,20.5,25,-1.4,▼,5.0,-6.4
21,2020-02-03,21.0,28,0.5,▲,6.0,2.4
22,2020-02-04,20.1,32,-0.9,▼,5.0,-4.3
23,2020-02-05,20.3,20,0.2,▲,6.0,1.0
24,2020-02-06,19.5,30,-0.8,▼,5.0,-3.9
25,2020-02-07,19.0,28,-0.5,▼,4.0,-2.6
26,2020-02-08,18.7,21,-0.3,▼,3.0,-1.6
27,2020-02-09,18.5,26,-0.2,▼,2.0,-1.1
28,2020-02-10,18.3,28,-0.2,▼,1.0,-1.1
29,2020-02-11,18.3,33,0.0,-,1.0,0.0
30,2020-02-12,18.6,22,0.3,▲,2.0,1.6
31,2020-02-13,18.9,21,0.3,▲,3.0,1.6
32,2020-02-14,19.3,55,0.4,▲,4.0,2.1
33,2020-02-15,20.0,58,0.7,▲,5.0,3.6
34,2020-02-16,20.6,33,0.6,▲,6.0,3.0
