,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
7,2020-09-09,46.7,139,0.3,▲,-61.0,0.6,-17.0,33191.0,ivara_prime_set
28,2020-09-09,54.9,37,-0.7,▼,-53.0,-1.3,3.0,10389.0,baza_prime_set
20,2020-09-09,34.4,190,-0.2,▼,-41.0,-0.6,80.0,27828.0,wukong_prime_set
11,2020-09-09,31.7,86,-0.8,▼,-37.0,-2.5,13.0,14384.0,trinity_prime_set
50,2020-09-09,84.3,27,0.1,▲,-36.0,0.1,-12.0,8051.0,aksomati_prime_set
26,2020-09-09,37.5,98,-0.9,▼,-27.0,-2.3,13.0,22124.0,atlas_prime_set
27,2020-09-09,77.8,164,-1.5,▼,-25.0,-1.9,1.0,16222.0,inaros_prime_set
4,2020-09-09,36.9,214,-0.1,▼,-24.0,-0.3,32.0,28419.0,mesa_prime_set
97,2020-09-09,63.3,40,-2.9,▼,-22.0,-4.4,6.0,4492.0,panthera_prime_set
1,2020-09-09,47.4,180,-1.0,▼,-20.0,-2.1,31.0,9677.0,titania_prime_set
