,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
11,2020-10-07,39.3,49,-0.2,▼,-73.0,-0.5,-11.0,36117.0,ivara_prime_set
32,2020-10-07,46.0,18,-0.3,▼,-65.0,-0.6,-15.0,11216.0,baza_prime_set
56,2020-10-07,73.3,11,0.1,▲,-45.0,0.1,-3.0,8735.0,aksomati_prime_set
31,2020-10-07,61.6,118,-1.0,▼,-42.0,-1.6,15.0,19759.0,inaros_prime_set
103,2020-10-07,47.7,20,-0.3,▼,-41.0,-0.6,-3.0,5338.0,panthera_prime_set
24,2020-10-07,32.7,63,-0.1,▼,-41.0,-0.3,-20.0,31311.0,wukong_prime_set
5,2020-10-07,41.1,41,-0.1,▼,-35.0,-0.2,-19.0,12664.0,titania_prime_set
15,2020-10-07,38.7,50,0.3,▲,-35.0,0.8,22.0,16699.0,trinity_prime_set
104,2020-10-07,35.6,15,0.2,▲,-32.0,0.6,-5.0,5971.0,karyst_prime_set
30,2020-10-07,34.4,47,-0.5,▼,-29.0,-1.4,-32.0,24269.0,atlas_prime_set
