,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
5,2020-11-03,122.2,301,-5.8,▼,1.0,-4.5,16.0,3352.0,nezha_prime_set
51,2020-11-03,52.6,10,-2.5,▼,34.0,-4.5,-4.0,5048.0,tiberon_prime_set
37,2020-11-03,119.4,91,-5.5,▼,1.0,-4.4,-15.0,1074.0,zakti_prime_set
34,2020-11-03,112.8,193,-5.1,▼,1.0,-4.3,28.0,1891.0,guandao_prime_set
111,2020-11-03,31.9,106,-1.1,▼,-1.0,-3.3,-110.0,6302.0,rifle_riven_mod_(veiled)
33,2020-11-03,43.7,34,-1.3,▼,-65.0,-2.9,8.0,11878.0,baza_prime_set
107,2020-11-03,36.2,38,-1.0,▼,-31.0,-2.7,9.0,6812.0,karyst_prime_set
91,2020-11-03,32.8,19,-0.9,▼,-5.0,-2.7,7.0,4783.0,tipedo_prime_set
106,2020-11-03,59.8,36,-1.6,▼,-31.0,-2.6,6.0,6122.0,panthera_prime_set
35,2020-11-03,39.1,31,-1.0,▼,-6.0,-2.5,0.0,1246.0,stropha_set
