,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
3,2020-02-09,49.9,113,0.3,▲,-1.0,0.6,53.0,1891.0,mesa_prime_set
26,2020-02-09,101.8,56,0.0,-,-12.0,0.0,20.0,1219.0,baza_prime_set
78,2020-02-09,40.3,27,-0.5,▼,2.0,-1.2,19.0,364.0,tipedo_prime_set
25,2020-02-09,49.9,89,0.2,▲,-3.0,0.4,13.0,2246.0,atlas_prime_set
24,2020-02-09,173.7,62,0.5,▲,13.0,0.3,11.0,1190.0,volt_prime_set
1,2020-02-09,48.9,59,0.2,▲,4.0,0.4,9.0,1582.0,equinox_prime_set
42,2020-02-09,38.7,15,-0.9,▼,7.0,-2.3,8.0,258.0,akbolto_prime_set
14,2020-02-09,59.0,59,0.1,▲,12.0,0.2,7.0,1243.0,mirage_prime_set
11,2020-02-09,94.8,66,-2.0,▼,4.0,-2.1,6.0,1078.0,hydroid_prime_set
57,2020-02-09,58.3,20,2.0,▲,1.0,3.6,6.0,447.0,vasto_prime_set
