,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
27,2020-07-21,133.5,332,-7.7,▼,1.0,-5.5,-27.0,4645.0,inaros_prime_set
231,2020-07-21,40.0,222,0.5,▲,42.0,1.3,98.0,23019.0,arcane_energize
1,2020-07-21,48.6,171,0.1,▲,-2.0,0.2,16.0,1761.0,titania_prime_set
232,2020-07-21,45.8,150,0.8,▲,26.0,1.8,-35.0,15335.0,arcane_grace
98,2020-07-21,91.0,130,-3.7,▼,1.0,-3.9,3.0,1383.0,karyst_prime_set
14,2020-07-21,150.3,121,0.5,▲,41.0,0.3,65.0,15581.0,saryn_prime_set
4,2020-07-21,36.2,117,-0.3,▼,-24.0,-0.8,14.0,19859.0,mesa_prime_set
7,2020-07-21,43.3,107,-0.5,▼,-51.0,-1.1,1.0,25921.0,ivara_prime_set
97,2020-07-21,119.8,97,-9.4,▼,1.0,-7.3,-19.0,1240.0,panthera_prime_set
8,2020-07-21,41.3,74,-1.0,▼,-12.0,-2.4,11.0,16736.0,chroma_prime_set
