,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
255,2020-08-18,51.0,32,3.5,▲,45.0,7.4,-18.0,3830.0,primed_flow
108,2020-08-18,30.7,16,1.6,▲,7.0,5.5,7.0,2364.0,sancti_tigris
36,2020-08-18,61.8,13,3.1,▲,7.0,5.3,4.0,2739.0,latron_prime_set
254,2020-08-18,36.0,62,1.7,▲,58.0,5.0,-9.0,5681.0,primed_continuity
338,2020-08-18,81.7,17,3.6,▲,32.0,4.6,-3.0,1900.0,primed_cryo_rounds
421,2020-08-18,60.7,15,2.0,▲,18.0,3.4,-9.0,2030.0,primed_pistol_gambit
63,2020-08-18,42.6,12,1.4,▲,20.0,3.4,-14.0,3917.0,dakra_prime_set
458,2020-08-18,77.3,20,2.5,▲,24.0,3.3,-6.0,2160.0,primed_fever_strike
67,2020-08-18,33.3,20,1.0,▲,21.0,3.1,8.0,3913.0,fragor_prime_set
424,2020-08-18,85.3,16,2.5,▲,18.0,3.0,-2.0,1620.0,primed_target_cracker
