,index,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
0,0,2020-08-18,351.1,34,-0.5,▼,62.0,-0.1,5.0,6410.0,loki_prime_set
1,254,2020-08-18,36.0,62,1.7,▲,58.0,5.0,-9.0,5681.0,primed_continuity
2,18,2020-08-18,139.1,47,0.0,-,56.0,0.0,-9.0,10054.0,ash_prime_set
3,295,2020-08-18,44.9,190,0.0,-,54.0,0.0,16.0,28326.0,arcane_energize
4,72,2020-08-18,157.0,70,-1.5,▼,46.0,-0.9,15.0,8225.0,kronen_prime_set
5,255,2020-08-18,51.0,32,3.5,▲,45.0,7.4,-18.0,3830.0,primed_flow
6,74,2020-08-18,89.3,33,0.0,-,41.0,0.0,-11.0,7465.0,nikana_prime_set
7,479,2020-08-18,123.4,74,2.4,▲,38.0,2.0,1.0,6959.0,weeping_wounds
8,19,2020-08-18,60.0,22,-0.5,▼,37.0,-0.8,-22.0,7683.0,zephyr_prime_set
9,15,2020-08-18,70.5,65,0.7,▲,37.0,1.0,2.0,14228.0,mirage_prime_set
