,index,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
0,68,2020-06-06,144.7,42,0.5,▲,51.0,0.3,3.0,4556.0,kronen_prime_set
1,17,2020-06-06,123.5,54,0.5,▲,46.0,0.4,10.0,6626.0,ash_prime_set
2,20,2020-06-06,170.5,35,0.0,-,41.0,0.0,-14.0,6675.0,vauban_prime_set
3,184,2020-06-06,90.0,33,0.2,▲,40.0,0.2,-6.0,3013.0,primed_continuity
4,13,2020-06-06,150.0,68,-0.7,▼,39.0,-0.5,-37.0,12115.0,saryn_prime_set
5,4,2020-06-06,168.2,49,-0.3,▼,37.0,-0.2,0.0,6285.0,ember_prime_set
6,9,2020-06-06,179.5,27,0.5,▲,36.0,0.3,-3.0,5129.0,frost_prime_set
7,0,2020-06-06,308.3,39,0.5,▲,35.0,0.2,4.0,4449.0,loki_prime_set
8,14,2020-06-06,74.9,66,-1.3,▼,34.0,-1.7,-4.0,9472.0,mirage_prime_set
9,5,2020-06-06,71.3,59,0.0,-,33.0,0.0,0.0,9665.0,limbo_prime_set
