,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
96,2020-08-09,40.3,28,-7.2,▼,24.0,-15.2,0.0,4603.0,imperator_vandal_set
103,2020-08-09,156.5,18,-8.5,▼,10.0,-5.2,4.0,376.0,vengeful_charge_(kuva_lich_ephemera)
98,2020-08-09,66.7,75,-3.5,▼,-9.0,-5.0,-4.0,3135.0,karyst_prime_set
27,2020-08-09,94.6,225,-4.0,▼,-8.0,-4.1,-98.0,9853.0,inaros_prime_set
122,2020-08-09,34.8,15,-1.3,▼,-6.0,-3.6,2.0,1741.0,secura_dual_cestra
79,2020-08-09,47.0,28,-1.6,▼,18.0,-3.3,11.0,2515.0,scindo_prime_set
30,2020-08-09,68.5,72,-2.0,▼,-3.0,-2.8,-2.0,1960.0,corinth_prime_set
110,2020-08-09,32.5,16,-0.9,▼,8.0,-2.7,-11.0,2192.0,synoid_simulor
124,2020-08-09,30.9,17,-0.8,▼,5.0,-2.5,0.0,1647.0,telos_akbolto
63,2020-08-09,42.2,14,-1.0,▼,19.0,-2.3,-13.0,3748.0,dakra_prime_set
