,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
7,2020-08-11,46.5,137,-0.5,▼,-56.0,-1.1,51.0,28604.0,ivara_prime_set
341,2020-08-11,58.6,41,0.3,▲,14.0,0.5,28.0,1903.0,jolt
84,2020-08-11,71.8,76,0.8,▲,11.0,1.1,26.0,11594.0,shedu_set
38,2020-08-11,38.8,71,0.1,▲,20.0,0.3,19.0,12068.0,rubico_prime_set
17,2020-08-11,141.0,56,-0.7,▼,33.0,-0.5,17.0,7915.0,mag_prime_set
25,2020-08-11,160.4,82,0.5,▲,7.0,0.3,15.0,12145.0,volt_prime_set
16,2020-08-11,92.9,61,0.8,▲,29.0,0.9,12.0,9622.0,valkyr_prime_set
387,2020-08-11,65.1,25,1.5,▲,17.0,2.4,11.0,1993.0,primed_fever_strike
9,2020-08-11,102.8,41,1.3,▲,21.0,1.3,10.0,6532.0,nyx_prime_set
65,2020-08-11,79.2,27,0.5,▲,-6.0,0.6,10.0,2952.0,dual_kamas_prime_set
