,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
122,2020-08-11,33.4,11,-2.0,▼,-6.0,-5.6,-2.0,1765.0,secura_dual_cestra
97,2020-08-11,83.9,61,-4.6,▼,-10.0,-5.2,-10.0,2966.0,panthera_prime_set
30,2020-08-11,65.3,59,-3.2,▼,-4.0,-4.7,-15.0,2093.0,corinth_prime_set
98,2020-08-11,61.3,68,-2.8,▼,-11.0,-4.4,-9.0,3280.0,karyst_prime_set
270,2020-08-11,44.5,34,-2.0,▼,9.0,-4.3,-1.0,3074.0,hammer_shot
27,2020-08-11,87.3,209,-3.9,▼,-10.0,-4.3,-45.0,10316.0,inaros_prime_set
349,2020-08-11,55.2,13,-2.0,▼,7.0,-3.5,9.0,1044.0,primed_heated_charge
29,2020-08-11,36.2,38,-1.1,▼,1.0,-2.9,-14.0,1442.0,pangolin_prime_set
63,2020-08-11,42.0,26,-1.0,▼,19.0,-2.3,2.0,3798.0,dakra_prime_set
48,2020-08-11,33.5,28,-0.8,▼,-9.0,-2.3,4.0,4919.0,akjagara_prime_set
