,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
1,2020-03-19,47.3,52,-0.2,▼,1.0,-0.4,-22.0,4250.0,equinox_prime_set
80,2020-03-19,131.1,71,-1.6,▼,4.0,-1.2,-22.0,1888.0,shedu_set
10,2020-03-19,123.0,45,1.1,▲,20.0,0.9,-21.0,3135.0,trinity_prime_set
70,2020-03-19,68.7,15,0.1,▲,13.0,0.1,-15.0,1813.0,nikana_prime_set
15,2020-03-19,90.5,47,0.0,-,19.0,0.0,-15.0,2523.0,valkyr_prime_set
35,2020-03-19,83.9,12,-0.2,▼,11.0,-0.2,-15.0,1287.0,soma_prime_set
9,2020-03-19,169.6,21,0.3,▲,24.0,0.2,-15.0,1991.0,frost_prime_set
26,2020-03-19,83.8,47,-1.0,▼,-17.0,-1.2,-14.0,2880.0,baza_prime_set
73,2020-03-19,113.7,19,2.0,▲,20.0,1.8,-14.0,1710.0,reaper_prime_set
19,2020-03-19,56.7,111,-1.0,▼,-4.0,-1.7,-13.0,6233.0,wukong_prime_set
