,index,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
0,14,2020-03-08,69.5,83,0.2,▲,25.0,0.3,1.0,2842.0,mirage_prime_set
1,18,2020-03-08,51.0,51,-0.4,▼,25.0,-0.8,16.0,1647.0,zephyr_prime_set
2,9,2020-03-08,169.6,32,0.2,▲,23.0,0.1,-31.0,1646.0,frost_prime_set
3,12,2020-03-08,136.9,61,0.0,-,23.0,0.0,-10.0,2270.0,nova_prime_set
4,13,2020-03-08,138.3,79,-0.4,▼,23.0,-0.3,-25.0,3845.0,saryn_prime_set
5,59,2020-03-08,46.9,30,-0.4,▼,21.0,-0.8,7.0,969.0,dakra_prime_set
6,68,2020-03-08,93.8,38,4.1,▲,21.0,4.6,-10.0,1091.0,kronen_prime_set
7,16,2020-03-08,134.7,52,2.8,▲,20.0,2.1,-2.0,1612.0,mag_prime_set
8,24,2020-03-08,185.4,59,-0.3,▼,19.0,-0.2,-13.0,2466.0,volt_prime_set
9,10,2020-03-08,119.5,74,1.0,▲,17.0,0.8,-15.0,2483.0,trinity_prime_set
