,index,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
0,282,2020-10-13,79.3,23,0.7,▲,92.0,0.9,-10.0,8314.0,primed_continuity
1,0,2020-10-13,436.3,17,1.0,▲,86.0,0.2,-3.0,8082.0,loki_prime_set
2,317,2020-10-13,62.7,164,-0.3,▼,85.0,-0.5,-25.0,38399.0,arcane_energize
3,78,2020-10-13,189.4,34,-0.4,▼,73.0,-0.2,-5.0,11502.0,kronen_prime_set
4,283,2020-10-13,79.9,38,1.9,▲,65.0,2.4,16.0,5702.0,primed_flow
5,19,2020-10-13,93.4,65,-0.1,▼,60.0,-0.1,11.0,18547.0,mirage_prime_set
6,22,2020-10-13,144.4,18,1.9,▲,59.0,1.3,-6.0,12653.0,ash_prime_set
7,451,2020-10-13,42.5,23,-21.5,▼,58.0,-33.6,-14.0,3625.0,primed_fever_strike
8,102,2020-10-13,65.4,17,0.4,▲,54.0,0.6,-4.0,6262.0,imperator_vandal_set
9,10,2020-10-13,93.5,39,-0.5,▼,54.0,-0.5,6.0,16469.0,limbo_prime_set
