,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
27,2020-07-17,,683,,▲,3.0,,-210.0,2888.0,inaros_prime_set
98,2020-07-17,,179,,▲,3.0,,-73.0,781.0,karyst_prime_set
233,2020-07-17,40.6,147,1.8,▲,22.0,4.6,-55.0,14636.0,arcane_grace
97,2020-07-17,,140,,▲,3.0,,-91.0,725.0,panthera_prime_set
7,2020-07-17,46.9,138,0.1,▲,-47.0,0.2,14.0,25402.0,ivara_prime_set
4,2020-07-17,38.6,128,-0.3,▼,-20.0,-0.8,46.0,19401.0,mesa_prime_set
232,2020-07-17,36.9,124,1.0,▲,38.0,2.8,-22.0,22140.0,arcane_energize
1,2020-07-17,56.9,114,-4.3,▼,0.0,-7.0,9.0,1155.0,titania_prime_set
2,2020-07-17,34.4,94,-0.2,▼,-18.0,-0.6,20.0,15263.0,equinox_prime_set
14,2020-07-17,149.9,91,-0.1,▼,40.0,-0.1,-1.0,15224.0,saryn_prime_set
