,index,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
47,47,2020-02-29,269.6,22,0.9,▲,12.0,0.3,12.0,1134.0,loki_prime_set
47,47,2020-02-29,48.8,79,-0.4,▼,4.0,-0.8,27.0,2978.0,equinox_prime_set
47,47,2020-02-29,148.7,55,0.1,▲,7.0,0.1,-1.0,2469.0,rhino_prime_set
47,47,2020-02-29,49.2,52,-0.3,▼,-3.0,-0.6,-65.0,3543.0,mesa_prime_set
47,47,2020-02-29,143.8,53,-0.9,▼,11.0,-0.6,18.0,1678.0,ember_prime_set
47,47,2020-02-29,46.4,90,-0.3,▼,5.0,-0.6,27.0,2394.0,limbo_prime_set
47,47,2020-02-29,96.1,142,-2.7,▼,-16.0,-2.7,45.0,6059.0,ivara_prime_set
47,47,2020-02-29,42.8,74,0.0,-,3.0,0.0,-3.0,2905.0,chroma_prime_set
47,47,2020-02-29,84.4,27,0.7,▲,8.0,0.8,-7.0,1162.0,nyx_prime_set
47,47,2020-02-29,164.7,12,0.1,▲,17.0,0.1,-19.0,1388.0,frost_prime_set
47,47,2020-02-29,119.4,25,0.6,▲,17.0,0.5,-11.0,1992.0,trinity_prime_set
47,47,2020-02-29,98.0,31,0.9,▲,11.0,0.9,-15.0,1997.0,hydroid_prime_set
47,47,2020-02-29,128.7,47,0.5,▲,16.0,0.4,4.0,1906.0,nova_prime_set
47,47,2020-02-29,130.3,65,-0.5,▼,19.0,-0.4,-17.0,3224.0,saryn_prime_set
47,47,2020-02-29,65.8,62,0.1,▲,19.0,0.2,15.0,2397.0,mirage_prime_set
47,47,2020-02-29,88.4,39,-0.5,▼,14.0,-0.6,-2.0,1622.0,valkyr_prime_set
47,47,2020-02-29,113.0,34,1.0,▲,16.0,0.9,10.0,1346.0,mag_prime_set
47,47,2020-02-29,70.6,45,0.2,▲,-2.0,0.3,0.0,2026.0,ash_prime_set
47,47,2020-02-29,49.6,43,0.0,-,22.0,0.0,22.0,1392.0,zephyr_prime_set
47,47,2020-02-29,60.9,75,-0.5,▼,3.0,-0.8,-17.0,4273.0,wukong_prime_set
47,47,2020-02-29,115.7,33,-0.6,▼,-2.0,-0.5,7.0,1953.0,vauban_prime_set
47,47,2020-02-29,81.5,34,-0.5,▼,9.0,-0.6,-5.0,1365.0,banshee_prime_set
47,47,2020-02-29,65.6,54,-2.2,▼,4.0,-3.2,20.0,1457.0,oberon_prime_set
47,47,2020-02-29,104.7,72,-1.7,▼,-15.0,-1.6,17.0,2426.0,nekros_prime_set
47,47,2020-02-29,178.3,29,-0.2,▼,14.0,-0.1,-5.0,2106.0,volt_prime_set
47,47,2020-02-29,49.7,95,-1.9,▼,-3.0,-3.7,42.0,3947.0,atlas_prime_set
47,47,2020-02-29,88.9,48,-2.8,▼,-15.0,-3.1,10.0,2006.0,baza_prime_set
47,47,2020-02-29,69.6,12,-0.2,▼,4.0,-0.3,-1.0,550.0,boar_prime_set
47,47,2020-02-29,43.7,13,-0.2,▼,-2.0,-0.5,1.0,498.0,boltor_prime_set
47,47,2020-02-29,9.5,23,0.5,▲,4.0,5.6,-15.0,1006.0,braton_prime_set
47,47,2020-02-29,9.3,10,0.1,▲,10.0,1.1,5.0,498.0,burston_prime_set
47,47,2020-02-29,45.0,19,1.3,▲,7.0,3.0,12.0,443.0,cernos_prime_set
47,47,2020-02-29,49.4,6,-2.2,▼,3.0,-4.3,2.0,419.0,latron_prime_set
47,47,2020-02-29,10.9,35,-0.5,▼,3.0,-4.4,21.0,933.0,paris_prime_set
47,47,2020-02-29,29.3,32,-0.1,▼,8.0,-0.3,-16.0,2122.0,rubico_prime_set
47,47,2020-02-29,82.4,12,-0.3,▼,5.0,-0.4,-5.0,906.0,soma_prime_set
47,47,2020-02-29,21.9,19,-0.7,▼,5.0,-3.1,7.0,877.0,stradavar_prime_set
47,47,2020-02-29,31.8,10,-1.0,▼,1.0,-3.0,-2.0,562.0,sybaris_prime_set
47,47,2020-02-29,36.5,17,0.4,▲,16.0,1.1,-3.0,871.0,tiberon_prime_set
47,47,2020-02-29,49.3,24,0.0,-,5.0,0.0,7.0,1050.0,tigris_prime_set
47,47,2020-02-29,76.3,11,0.4,▲,-2.0,0.5,-13.0,1101.0,vectis_prime_set
47,47,2020-02-29,33.6,22,-1.5,▼,10.0,-4.3,4.0,1055.0,zhuge_prime_set
47,47,2020-02-29,47.0,16,2.0,▲,13.0,4.4,6.0,563.0,akbolto_prime_set
45,45,2020-02-29,16.4,5,0.5,▲,5.0,3.1,2.0,178.0,akbronco_prime_set
47,47,2020-02-29,43.2,20,0.0,-,9.0,0.0,7.0,904.0,akjagara_prime_set
46,46,2020-02-29,60.6,15,-1.9,▼,1.0,-3.0,5.0,381.0,aklex_prime_set
47,47,2020-02-29,134.5,31,-3.5,▼,-9.0,-2.5,0.0,1472.0,aksomati_prime_set
47,47,2020-02-29,66.6,9,-0.2,▼,3.0,-0.3,-6.0,759.0,akstiletto_prime_set
47,47,2020-02-29,100.9,7,1.5,▲,4.0,1.5,4.0,287.0,akvasto_prime_set
47,47,2020-02-29,39.4,17,-0.7,▼,8.0,-1.7,8.0,646.0,ballistica_prime_set
47,47,2020-02-29,14.7,16,-0.1,▼,4.0,-0.7,9.0,647.0,bronco_prime_set
47,47,2020-02-29,62.9,13,0.0,-,5.0,0.0,1.0,640.0,euphona_prime_set
47,47,2020-02-29,63.3,11,-0.3,▼,9.0,-0.5,4.0,558.0,hikou_prime_set
47,47,2020-02-29,9.6,47,1.1,▲,-6.0,12.9,20.0,910.0,lex_prime_set
47,47,2020-02-29,19.9,24,-0.1,▼,8.0,-0.5,-6.0,1479.0,pyrana_prime_set
47,47,2020-02-29,53.9,5,0.9,▲,3.0,1.7,-6.0,442.0,sicarus_prime_set
