,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
6,2020-02-29,96.1,142,-2.7,▼,-16.0,-2.7,45.0,6059.0,ivara_prime_set
23,2020-02-29,104.7,72,-1.7,▼,-15.0,-1.6,17.0,2426.0,nekros_prime_set
26,2020-02-29,88.9,48,-2.8,▼,-15.0,-3.1,10.0,2006.0,baza_prime_set
46,2020-02-29,134.5,31,-3.5,▼,-9.0,-2.5,0.0,1472.0,aksomati_prime_set
110,2020-02-29,31.3,10,-1.0,▼,-4.0,-3.1,2.0,134.0,secura_dual_cestra
76,2020-02-29,44.7,33,-0.1,▼,-3.0,-0.2,13.0,907.0,silva_and_aegis_prime_set
3,2020-02-29,49.2,52,-0.3,▼,-3.0,-0.6,-65.0,3543.0,mesa_prime_set
25,2020-02-29,49.7,95,-1.9,▼,-3.0,-3.7,42.0,3947.0,atlas_prime_set
17,2020-02-29,70.6,45,0.2,▲,-2.0,0.3,0.0,2026.0,ash_prime_set
20,2020-02-29,115.7,33,-0.6,▼,-2.0,-0.5,7.0,1953.0,vauban_prime_set
