,datetime,avg_price,volume,day_before,yn_before,lank,day_percent
0,2020-03-24,,1,0.0,-,0.0,0.0
1,2020-03-25,5.2,1,,▲,1.0,
2,2020-03-28,5.4,3,0.2,▲,2.0,3.8
3,2020-03-31,5.3,3,-0.1,▼,1.0,-1.9
4,2020-04-01,6.4,1,1.1,▲,2.0,20.8
5,2020-04-02,6.4,3,0.0,-,2.0,0.0
6,2020-04-03,6.7,3,0.3,▲,3.0,4.7
7,2020-04-04,6.4,1,-0.3,▼,2.0,-4.5
8,2020-04-05,6.3,3,-0.1,▼,1.0,-1.6
9,2020-04-06,4.9,1,-1.4,▼,0.0,-22.2
10,2020-04-07,4.7,1,-0.2,▼,-1.0,-4.1
11,2020-04-08,4.2,1,-0.5,▼,-2.0,-10.6
12,2020-04-10,4.4,3,0.2,▲,-1.0,4.8
13,2020-04-11,4.4,2,0.0,-,-1.0,0.0
14,2020-04-12,4.4,1,0.0,-,-1.0,0.0
15,2020-04-14,4.5,2,0.1,▲,0.0,2.3
16,2020-04-15,4.7,1,0.2,▲,1.0,4.4
17,2020-04-16,4.6,4,-0.1,▼,0.0,-2.1
18,2020-04-17,4.8,2,0.2,▲,1.0,4.3
19,2020-04-18,4.8,1,0.0,-,1.0,0.0
20,2020-04-19,4.8,3,0.0,-,1.0,0.0
21,2020-04-20,4.8,1,0.0,-,1.0,0.0
22,2020-04-21,4.8,2,0.0,-,1.0,0.0
23,2020-04-22,4.6,1,-0.2,▼,0.0,-4.2
24,2020-04-23,4.6,1,0.0,-,0.0,0.0
25,2020-04-24,4.3,1,-0.3,▼,-1.0,-6.5
26,2020-04-25,4.3,1,0.0,-,-1.0,0.0
27,2020-04-26,5.4,1,1.1,▲,0.0,25.6
28,2020-04-27,5.5,3,0.1,▲,1.0,1.9
29,2020-04-28,5.5,1,0.0,-,1.0,0.0
30,2020-04-29,5.9,2,0.4,▲,2.0,7.3
31,2020-04-30,5.7,1,-0.2,▼,1.0,-3.4
32,2020-05-01,5.1,2,-0.6,▼,0.0,-10.5
33,2020-05-03,5.1,4,0.0,-,0.0,0.0
34,2020-05-06,4.7,1,-0.4,▼,-1.0,-7.8
