,index,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
0,72,2020-07-14,148.0,70,1.0,▲,54.0,0.7,24.0,6087.0,kronen_prime_set
1,18,2020-07-14,128.1,66,0.1,▲,54.0,0.1,17.0,8206.0,ash_prime_set
2,0,2020-07-14,339.3,31,0.5,▲,48.0,0.1,12.0,5421.0,loki_prime_set
3,193,2020-07-14,73.3,36,-7.6,▼,47.0,-9.4,13.0,4020.0,primed_continuity
4,14,2020-07-14,149.8,94,0.0,-,40.0,0.0,34.0,14931.0,saryn_prime_set
5,6,2020-07-14,71.5,54,0.4,▲,39.0,0.6,12.0,11419.0,limbo_prime_set
6,15,2020-07-14,73.6,48,0.5,▲,36.0,0.7,-13.0,11781.0,mirage_prime_set
7,231,2020-07-14,35.0,135,0.1,▲,35.0,0.3,24.0,21720.0,arcane_energize
8,10,2020-07-14,179.2,35,1.5,▲,34.0,0.8,16.0,6281.0,frost_prime_set
9,19,2020-07-14,59.0,18,0.1,▲,33.0,0.2,-6.0,6313.0,zephyr_prime_set
