,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
307,2020-12-01,66.6,124,-0.8,▼,95.0,-1.2,34.0,44942.0,arcane_energize
12,2020-12-01,31.0,41,-1.0,▼,-87.0,-3.1,-39.0,40266.0,ivara_prime_set
9,2020-12-01,50.0,72,0.4,▲,-12.0,0.8,-16.0,40055.0,mesa_prime_set
25,2020-12-01,32.7,96,-0.5,▼,-40.0,-1.5,29.0,36277.0,wukong_prime_set
308,2020-12-01,42.0,40,-0.2,▼,18.0,-0.5,-40.0,28781.0,arcane_grace
7,2020-12-01,33.1,55,0.0,-,-31.0,0.0,-39.0,27264.0,equinox_prime_set
31,2020-12-01,33.4,48,-0.4,▼,-33.0,-1.2,-3.0,27161.0,atlas_prime_set
19,2020-12-01,170.4,66,0.4,▲,56.0,0.2,2.0,26539.0,saryn_prime_set
13,2020-12-01,63.8,37,0.5,▲,13.0,0.8,-24.0,25961.0,chroma_prime_set
32,2020-12-01,56.1,78,-0.6,▼,-56.0,-1.1,-2.0,25054.0,inaros_prime_set
