,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
68,2020-02-26,83.8,22,3.7,▲,16.0,4.6,7.0,816.0,kronen_prime_set
70,2020-02-26,65.9,24,2.7,▲,12.0,4.3,9.0,1193.0,nikana_prime_set
121,2020-02-26,35.7,10,1.2,▲,3.0,3.5,3.0,152.0,secura_lecta
57,2020-02-26,64.4,11,2.0,▲,7.0,3.2,5.0,759.0,vasto_prime_set
59,2020-02-26,41.4,13,0.9,▲,17.0,2.2,-7.0,769.0,dakra_prime_set
92,2020-02-26,51.5,15,1.0,▲,7.0,2.0,2.0,269.0,imperator_vandal_set
18,2020-02-26,49.9,28,0.9,▲,23.0,1.8,8.0,1306.0,zephyr_prime_set
11,2020-02-26,96.8,45,1.1,▲,10.0,1.1,-9.0,1894.0,hydroid_prime_set
20,2020-02-26,116.5,38,1.3,▲,-1.0,1.1,-5.0,1868.0,vauban_prime_set
51,2020-02-26,61.8,20,0.6,▲,3.0,1.0,10.0,605.0,euphona_prime_set
