,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
1,2020-02-26,49.9,47,0.0,-,7.0,0.0,-25.0,2806.0,equinox_prime_set
7,2020-02-26,41.6,49,0.3,▲,1.0,0.7,-23.0,2678.0,chroma_prime_set
23,2020-02-26,111.3,58,-2.9,▼,-12.0,-2.5,-17.0,2255.0,nekros_prime_set
13,2020-02-26,130.3,48,0.0,-,18.0,0.0,-13.0,3015.0,saryn_prime_set
26,2020-02-26,97.3,24,-4.4,▼,-12.0,-4.3,-10.0,1889.0,baza_prime_set
21,2020-02-26,81.4,17,0.4,▲,10.0,0.5,-9.0,1272.0,banshee_prime_set
11,2020-02-26,96.8,45,1.1,▲,10.0,1.1,-9.0,1894.0,hydroid_prime_set
71,2020-02-26,50.8,17,-1.6,▼,7.0,-3.1,-8.0,893.0,ninkondi_prime_set
59,2020-02-26,41.4,13,0.9,▲,17.0,2.2,-7.0,769.0,dakra_prime_set
2,2020-02-26,148.1,32,0.0,-,4.0,0.0,-7.0,2290.0,rhino_prime_set
