,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
236,2020-08-07,43.9,66,0.3,▲,50.0,0.7,-85.0,26100.0,arcane_energize
96,2020-08-07,47.2,22,1.2,▲,24.0,2.6,-28.0,4547.0,imperator_vandal_set
13,2020-08-07,60.4,88,0.4,▲,21.0,0.7,-27.0,12800.0,nova_prime_set
18,2020-08-07,146.0,34,1.8,▲,65.0,1.2,-21.0,9446.0,ash_prime_set
39,2020-08-07,38.0,26,-0.1,▼,-19.0,-0.3,-19.0,5239.0,soma_prime_set
23,2020-08-07,58.2,29,-0.2,▼,-8.0,-0.3,-16.0,8238.0,oberon_prime_set
408,2020-08-07,51.5,40,-1.5,▼,7.0,-2.8,-14.0,3448.0,bullet_dance
3,2020-08-07,157.2,65,0.6,▲,9.0,0.4,-14.0,12441.0,rhino_prime_set
20,2020-08-07,38.5,174,4.3,▲,-42.0,12.6,-12.0,22809.0,wukong_prime_set
25,2020-08-07,161.4,94,-1.0,▼,7.0,-0.6,-11.0,11831.0,volt_prime_set
