,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
27,2020-08-07,104.9,258,-5.8,▼,-6.0,-5.2,63.0,9305.0,inaros_prime_set
401,2020-08-07,127.1,110,-1.8,▼,41.0,-1.4,40.0,6142.0,weeping_wounds
2,2020-08-07,34.7,138,0.2,▲,-20.0,0.6,32.0,17144.0,equinox_prime_set
26,2020-08-07,35.5,140,0.9,▲,-24.0,2.6,28.0,18711.0,atlas_prime_set
12,2020-08-07,80.1,46,-1.0,▼,1.0,-1.2,25.0,10447.0,hydroid_prime_set
237,2020-08-07,44.8,173,0.2,▲,25.0,0.4,25.0,17187.0,arcane_grace
98,2020-08-07,73.2,98,-6.4,▼,-7.0,-8.0,22.0,2981.0,karyst_prime_set
19,2020-08-07,59.7,56,-0.1,▼,37.0,-0.2,18.0,7177.0,zephyr_prime_set
257,2020-08-07,45.9,31,-0.5,▼,8.0,-1.1,18.0,4267.0,exodia_contagion
8,2020-08-07,41.7,102,0.8,▲,-14.0,2.0,17.0,17830.0,chroma_prime_set
