,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
123,2020-12-16,148.9,180,-10.6,▼,-4.0,-6.6,161.0,2193.0,legendary_fusion_core
379,2020-12-16,35.2,40,-2.4,▼,-10.0,-6.4,34.0,3346.0,shell_shock
418,2020-12-16,66.8,10,-2.5,▼,53.0,-3.6,-7.0,3432.0,primed_target_cracker
26,2020-12-16,167.4,53,-5.5,▼,33.0,-3.2,29.0,14857.0,vauban_prime_set
64,2020-12-16,63.3,13,-1.5,▼,25.0,-2.3,-1.0,4862.0,euphona_prime_set
93,2020-12-16,62.5,23,-1.4,▼,-2.0,-2.2,-6.0,16477.0,shedu_set
39,2020-12-16,36.3,20,-0.8,▼,-34.0,-2.2,-5.0,7714.0,corinth_prime_set
406,2020-12-16,57.8,11,-1.2,▼,46.0,-2.0,1.0,4742.0,jolt
456,2020-12-16,53.9,11,-0.9,▼,29.0,-1.6,2.0,4537.0,voltaic_strike
90,2020-12-16,35.1,11,-0.5,▼,-30.0,-1.4,3.0,5926.0,tekko_prime_set
