,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
344,2021-01-16,34.3,251,0.5,▲,87.0,1.5,31.0,52827.0,arcane_energize
197,2021-01-16,80.6,69,-12.0,▼,7.0,-13.0,28.0,1181.0,primed_animal_instinct
4,2021-01-16,72.2,38,-0.7,▼,10.0,-1.0,27.0,2716.0,carrier_prime_set
231,2021-01-16,42.8,56,-1.3,▼,2.0,-2.9,27.0,4846.0,critical_focus
19,2021-01-16,169.7,78,0.1,▲,60.0,0.1,27.0,29115.0,saryn_prime_set
37,2021-01-16,48.1,41,-2.0,▼,-27.0,-4.0,23.0,3983.0,zakti_prime_set
140,2021-01-16,62.7,58,-6.1,▼,27.0,-8.9,20.0,2543.0,supra_vandal
34,2021-01-16,51.3,57,-0.9,▼,-29.0,-1.7,20.0,7018.0,guandao_prime_set
16,2021-01-16,58.5,49,0.3,▲,2.0,0.5,20.0,21490.0,trinity_prime_set
25,2021-01-16,36.6,116,-0.5,▼,-35.0,-1.3,19.0,40780.0,wukong_prime_set
