,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
33,2021-01-16,37.2,24,-0.8,▼,-85.0,-2.1,0.0,13475.0,baza_prime_set
12,2021-01-16,34.0,74,0.0,-,-83.0,0.0,7.0,43411.0,ivara_prime_set
59,2021-01-16,51.3,16,-0.4,▼,-69.0,-0.8,0.0,10767.0,aksomati_prime_set
32,2021-01-16,53.2,101,-1.7,▼,-58.0,-3.1,15.0,28663.0,inaros_prime_set
106,2021-01-16,41.9,20,0.2,▲,-42.0,0.5,-6.0,7858.0,panthera_prime_set
5,2021-01-16,58.2,108,-0.8,▼,-35.0,-1.4,-10.0,13751.0,nezha_prime_set
25,2021-01-16,36.6,116,-0.5,▼,-35.0,-1.3,19.0,40780.0,wukong_prime_set
90,2021-01-16,37.9,14,-0.5,▼,-32.0,-1.3,-1.0,6331.0,tekko_prime_set
7,2021-01-16,31.0,67,-0.4,▼,-31.0,-1.3,7.0,30949.0,equinox_prime_set
31,2021-01-16,34.9,53,-0.2,▼,-30.0,-0.6,0.0,29273.0,atlas_prime_set
