,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
109,2021-01-16,68.9,14,3.0,▲,17.0,4.6,0.0,389.0,basmu_blueprint
142,2021-01-16,59.2,10,2.0,▲,24.0,3.5,5.0,1727.0,prisma_grakata
345,2021-01-16,36.7,100,1.2,▲,20.0,3.4,4.0,32598.0,arcane_grace
134,2021-01-16,35.6,17,1.0,▲,14.0,2.9,13.0,4145.0,sancti_tigris
518,2021-01-16,38.7,18,1.0,▲,-6.0,2.7,-7.0,8203.0,bullet_dance
137,2021-01-16,38.7,15,0.9,▲,-8.0,2.4,8.0,5424.0,secura_penta
403,2021-01-16,53.4,14,1.2,▲,2.0,2.3,-1.0,4283.0,blaze
125,2021-01-16,112.1,96,2.5,▲,3.0,2.3,1.0,5719.0,legendary_fusion_core
77,2021-01-16,41.8,11,0.9,▲,2.0,2.2,3.0,6579.0,galatine_prime_set
86,2021-01-16,48.9,29,1.0,▲,1.0,2.1,8.0,12123.0,reaper_prime_set
