,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
181,2020-07-04,59.4,58,-11.0,▼,28.0,-15.6,-4.0,2663.0,primed_flow
358,2020-07-04,57.6,46,-9.6,▼,-6.0,-14.3,-48.0,1517.0,primed_pressure_point
106,2020-07-04,63.8,55,-8.2,▼,23.0,-11.4,3.0,525.0,prisma_angstrum
116,2020-07-04,65.5,35,-7.1,▼,14.0,-9.8,-4.0,514.0,prisma_obex
42,2020-07-04,54.9,11,-1.5,▼,18.0,-2.7,-7.0,2247.0,akbolto_prime_set
373,2020-07-04,93.1,53,-2.3,▼,19.0,-2.4,26.0,3721.0,weeping_wounds
44,2020-07-04,34.2,22,-0.6,▼,-6.0,-1.7,8.0,3934.0,akjagara_prime_set
6,2020-07-04,46.6,103,-0.8,▼,-50.0,-1.7,-8.0,24092.0,ivara_prime_set
180,2020-07-04,98.9,18,-1.4,▼,50.0,-1.4,1.0,3734.0,primed_continuity
270,2020-07-04,36.6,14,-0.5,▼,3.0,-1.3,-2.0,1075.0,blaze
