,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
20,2020-08-20,34.0,105,-2.0,▼,-43.0,-5.6,9.0,24575.0,wukong_prime_set
354,2020-08-20,32.7,18,-1.2,▼,-1.0,-3.5,1.0,2019.0,blaze
111,2020-08-20,40.8,24,-1.4,▼,1.0,-3.3,-4.0,3076.0,secura_penta
81,2020-08-20,45.1,19,-1.4,▼,-18.0,-3.0,2.0,4021.0,tekko_prime_set
35,2020-08-20,51.3,19,-1.4,▼,13.0,-2.7,-6.0,3057.0,cernos_prime_set
71,2020-08-20,62.3,14,-1.5,▼,8.0,-2.4,2.0,2267.0,kogake_prime_set
7,2020-08-20,43.8,135,-0.9,▼,-60.0,-2.0,3.0,29943.0,ivara_prime_set
135,2020-08-20,30.5,13,-0.5,▼,4.0,-1.6,1.0,2037.0,telos_boltor
27,2020-08-20,75.9,226,-1.2,▼,-18.0,-1.6,1.0,12239.0,inaros_prime_set
25,2020-08-20,160.1,74,-2.2,▼,5.0,-1.4,-5.0,12813.0,volt_prime_set
