,datetime,avg_price,volume,day_before,yn_before,lank,day_percent,vol_before,vol_lank,name
7,2020-08-20,43.8,135,-0.9,▼,-60.0,-2.0,3.0,29943.0,ivara_prime_set
290,2020-08-20,44.3,215,-0.2,▼,52.0,-0.4,6.0,28750.0,arcane_energize
4,2020-08-20,34.8,119,0.0,-,-25.0,0.0,-30.0,24647.0,mesa_prime_set
20,2020-08-20,34.0,105,-2.0,▼,-43.0,-5.6,9.0,24575.0,wukong_prime_set
26,2020-08-20,33.9,98,-0.4,▼,-29.0,-1.2,17.0,20096.0,atlas_prime_set
8,2020-08-20,47.7,73,0.8,▲,-9.0,1.7,-7.0,18879.0,chroma_prime_set
291,2020-08-20,47.7,143,0.1,▲,32.0,0.2,51.0,18798.0,arcane_grace
2,2020-08-20,34.5,112,0.1,▲,-20.0,0.3,47.0,18465.0,equinox_prime_set
14,2020-08-20,149.3,63,0.3,▲,35.0,0.2,-31.0,18216.0,saryn_prime_set
24,2020-08-20,110.4,69,0.2,▲,-15.0,0.2,7.0,16153.0,nekros_prime_set
